Date,NO2,O3,PM10,PM2.5,Latitude,Longitude,station_name,Wind-Speed (U),Wind-Speed (V),Dewpoint Temp,Soil Temp,Total Percipitation,Vegitation (High),Vegitation (Low),Temp,Relative Humidity,code,id
2021-09-04 16:00:00,2.524395,89.23962,12.2434435,8.070537,43.65,13.25,Ancona CAMS Station 1,0.3034878538553093,-0.6326812343133366,67.15384912025476,76.16689083052067,0.0050105160966259,3.175658918496571,2.8464232372806584,73.78969694257313,65.5226464694378,ANCCAMS01,29
2021-09-04 16:00:00,14.0,68.0,4.0,2.0,43.6059239,13.4923191,Ancona Stazione FF,0.2982492262185452,-0.6288625026993171,66.28160435061956,75.28185020629898,0.0050141872012325,3.1769340454118904,2.843829047776844,72.90758548684872,65.58004395436228,ASFF01,27
2021-09-04 17:00:00,3.0,94.0,13.0,5.0,43.633761,13.388042,Falconara Scuola,-0.1799434410649019,-0.1533266779880363,66.73767046631276,74.41700991144577,0.0051408443577541,3.1764195164360105,2.8449573697287738,72.78854006734205,68.17403431909504,IT0461A,24
2021-09-04 17:00:00,3.161901,86.7298,12.031521,6.7824907,43.65,13.149999618530272,Ancona CAMS Station 0,-0.1740533812546678,-0.1569704690417651,67.57406988034545,75.27081935149076,0.0051349693181844,3.1751024087413984,2.847468803783409,73.639530052302,68.09912283398155,ANCCAMS00,28
2021-09-04 17:00:00,3.7069016,92.98325,12.452347,7.9532094,43.65,13.550000190734863,Ancona CAMS Station 4,-0.1836644022508698,-0.1506994133577743,66.04649723985051,73.71548636818642,0.0051436907363373,3.1787929791753244,2.842721593577579,72.089248385712,68.2189898681796,ANCCAMS04,32
2021-09-04 17:00:00,3.6414747,90.71442,12.572059,7.48607,43.65,13.350000381469728,Ancona CAMS Station 2,-0.1789429691938772,-0.1538900262606842,66.85194784341185,74.53437618499439,0.0051396610099876,3.1764664930742423,2.845273076559182,72.90551643279156,68.16075472985004,ANCCAMS02,30
2021-09-04 17:00:00,4.1166286,84.990845,14.255306,7.035217,43.45,13.25,Ancona CAMS Station 11,-0.1768783247489002,-0.1564713837714356,67.81515959740756,75.5010084479371,0.0051415334004934,3.1697734923851257,2.848747815614127,73.86912536040282,68.14518411703237,ANCCAMS11,39
2021-09-04 17:00:00,10.0,74.0,4.0,4.0,43.6059239,13.4923191,Ancona Stazione FF,-0.1826644457377325,-0.1516591520280422,66.35759145013473,74.02879334439538,0.0051436844170935,3.1769340454118904,2.843829047776844,72.40158443069065,68.20915544619736,ASFF01,27
2021-09-04 17:00:00,4.896833,87.56987,14.812031,8.2339735,43.55,13.550000190734863,Ancona CAMS Station 9,-0.1845679336615671,-0.1506917269701284,66.1889905090832,73.85402235963048,0.005146299594973,3.1763278850021384,2.8434373928972363,72.2273986971716,68.23566894768057,ANCCAMS09,37
2021-09-04 17:00:00,3.4008422,85.40705,13.489853,6.766461,43.45,13.149999618530272,Ancona CAMS Station 10,-0.173891289067095,-0.1583120113429647,68.24438598513359,75.93914578388367,0.0051385851209629,3.1691432866149567,2.850005259412952,74.30578730617738,68.10697577031542,ANCCAMS10,38
2021-09-04 17:00:00,34.0,,18.0,,43.527982,13.246672,Jesi,-0.1766366347036241,-0.1561040138104203,67.58342687166046,75.27104878446929,0.005139739525275,3.172185057605009,2.8478234916577887,73.6398570442651,68.13789969545459,IT0460A,23
2021-09-04 17:00:00,15.0,75.0,,,43.6375,13.37212,Falconara Acquedotto,-0.1795362473208078,-0.1535734578471955,66.79305392742118,74.47361367411523,0.0051404151888034,3.176354784561888,2.845120739791855,72.84495846112793,68.16877572000412,IT0462A,90
2021-09-04 17:00:00,4.0,97.0,4.0,,43.623906,13.392558,Falconara Alta,-0.1801049783304641,-0.1532777010474897,66.7403026222096,74.41905139898722,0.0051411633791501,3.176210020755028,2.844990118509822,72.79058076826394,68.17654640175365,IT0463A,25
2021-09-04 17:00:00,4.57392,83.768555,13.455065,7.032744,43.55,13.350000381469728,Ancona CAMS Station 7,-0.1793759360857983,-0.1542092907563367,67.08740476909276,74.76729096220743,0.0051418772804621,3.1737452674310287,2.8462583662277825,73.13773908217294,68.17130919475926,ANCCAMS07,35
2021-09-04 17:00:00,3.467889,83.89217,13.729391,7.474858,43.55,13.149999618530272,Ancona CAMS Station 5,-0.1739884810322509,-0.1575997776827001,67.88951139120522,75.5852692542187,0.0051367057135834,3.172271220807932,2.8486685597696453,73.9530055019138,68.1030619312468,ANCCAMS05,33
2021-09-04 17:00:00,4.4231567,86.66498,12.597184,7.091179,43.45,13.449999809265137,Ancona CAMS Station 13,-0.1827763605344174,-0.1526164472900669,66.85328195823682,74.52188017820721,0.0051468776303695,3.172030528216492,2.845827362745999,72.89319871950823,68.2195902349696,ANCCAMS13,41
2021-09-04 17:00:00,3.5186503,93.641685,12.813686,7.134707,43.65,13.25,Ancona CAMS Station 1,-0.1765029803369194,-0.1554545766278444,67.2265242384826,74.91605529997193,0.0051373831525124,3.175658918496571,2.8464232372806584,73.28594587927614,68.13013963967293,ANCCAMS01,29
2021-09-04 17:00:00,3.6423416,93.03928,13.004865,7.8458605,43.65,13.449999809265137,Ancona CAMS Station 3,-0.181340596419634,-0.1522977697265316,66.45640625179539,74.13195381020209,0.0051417726484535,3.177516174830774,2.844033403596501,72.50439194199554,68.19051574689371,ANCCAMS03,31
2021-09-04 17:00:00,4.045262,84.03042,13.379008,7.1095395,43.55,13.25,Ancona CAMS Station 6,-0.1766869894109296,-0.1559332242397887,67.50432700864087,75.19208600526201,0.0051393673067756,3.17286340873754,2.847524300484208,73.5611376736683,68.13739782246473,ANCCAMS06,34
2021-09-04 17:00:00,4.0,79.0,14.0,7.0,43.612386,13.51083,Ancona Citadella,-0.1830603665366941,-0.1513466776044005,66.26759348261878,73.93776499991182,0.0051438906928472,3.177344289374226,2.8435254887735395,72.31084199816004,68.2136617098923,IT1827A,26
2021-09-04 17:00:00,,77.0,21.0,6.0,43.599523,13.342312,Chiarvalle,-0.1789603037514106,-0.1541748595709839,66.9991194965044,74.68086369029106,0.0051405762587629,3.17505156709036,2.8458547619042736,73.05155892399137,68.1635053604378,IT0459A,22
2021-09-04 17:00:00,4.3648214,85.23916,11.740212,7.1298895,43.45,13.350000381469728,Ancona CAMS Station 12,-0.1798562207311475,-0.1545624971511708,67.34833773511288,75.02541240127805,0.0051443124190958,3.170740145294583,2.847347747926708,73.3950995187264,68.18295024516316,ANCCAMS12,40
2021-09-04 17:00:00,4.6566696,89.14293,15.520868,7.262569,43.45,13.550000190734863,Ancona CAMS Station 14,-0.1855922373048295,-0.1506653998317921,66.34021435178207,74.00078551656895,0.0051491884394233,3.173622315210737,2.844212674138476,72.37376234880561,68.25444984336515,ANCCAMS14,42
2021-09-04 17:00:00,4.866507,84.87079,12.740884,7.3337865,43.55,13.449999809265137,Ancona CAMS Station 8,-0.1820156083162157,-0.1524533798419128,66.64623724892029,74.31850680330813,0.005144199089471,3.1749061624529955,2.8448890116893835,72.69040563836025,68.20424269025479,ANCCAMS08,36
2021-09-04 18:00:00,4.0,74.0,14.0,5.0,43.612386,13.51083,Ancona Citadella,-0.2034947958398016,0.1717555293693776,66.82178341720149,72.7650883236194,0.0053157859572747,3.177344289374226,2.8435254887735395,71.50887625869964,74.95280140249741,IT1827A,26
2021-09-04 18:00:00,7.282949,80.561,14.125163,6.871325,43.55,13.25,Ancona CAMS Station 6,-0.198430317405604,0.1717114640511984,68.06294891945323,74.01837946867818,0.0053119544292605,3.17286340873754,2.847524300484208,72.75981873957522,74.91839434888713,ANCCAMS06,34
2021-09-04 18:00:00,5.1350846,83.245995,12.652464,6.9224696,43.65,13.149999618530272,Ancona CAMS Station 0,-0.1964126996830247,0.1722430367924581,68.13521358962046,74.0972936910372,0.0053072025772594,3.1751024087413984,2.847468803783409,72.8383149557237,74.8932973157776,ANCCAMS00,28
2021-09-04 18:00:00,4.8089952,82.2544,16.038172,6.7096834,43.45,13.149999618530272,Ancona CAMS Station 10,-0.1961733543413349,0.1714447414918712,68.80461208258464,74.76470723138067,0.0053117316083706,3.1691432866149567,2.850005259412952,73.50484087726436,74.9082439547374,ANCCAMS10,38
2021-09-04 18:00:00,5.714575,79.72956,15.609288,6.963255,43.45,13.25,Ancona CAMS Station 11,-0.1985225214565588,0.1712733843197921,68.37308968817715,74.32685358395993,0.0053145981105973,3.1697734923851257,2.848747815614127,73.06792062227493,74.92815288447106,ANCCAMS11,39
2021-09-04 18:00:00,6.718977,84.92674,13.727118,7.105598,43.45,13.550000190734863,Ancona CAMS Station 14,-0.2054091178058036,0.1710059557964604,66.89171085231092,72.8277491753783,0.0053216398526201,3.173622315210737,2.844212674138476,71.57175708440433,74.98207877677365,ANCCAMS14,42
